date,H,Z,X,Y
1962-06-23,NA,NA,NA,NA
1962-06-24,NA,NA,NA,NA
1962-06-25,NA,NA,NA,NA
1962-06-26,NA,NA,NA,NA
1962-06-27,NA,NA,NA,NA
1962-06-28,NA,NA,NA,NA
1962-06-29,NA,NA,NA,NA
1962-06-30,NA,NA,NA,NA
1962-07-01,NA,NA,NA,NA
1962-07-02,NA,NA,NA,NA
1962-07-03,NA,NA,NA,NA
1962-07-04,NA,NA,NA,NA
1962-07-05,NA,NA,NA,NA
1962-07-06,NA,NA,NA,NA
1962-07-07,NA,NA,NA,NA
1962-07-08,NA,NA,NA,NA
1962-07-09,NA,NA,NA,NA
1962-07-10,NA,NA,NA,NA
1962-07-11,NA,NA,NA,NA
1962-07-12,NA,NA,NA,NA
1962-07-13,NA,NA,NA,NA
1962-07-14,NA,NA,NA,NA
1962-07-15,NA,NA,NA,NA
1962-07-16,NA,NA,NA,NA
1962-07-17,NA,NA,NA,NA
1962-07-18,NA,NA,NA,NA
1962-07-19,NA,NA,NA,NA
1962-07-20,NA,NA,NA,NA
1962-07-21,NA,NA,NA,NA
1962-07-22,NA,NA,NA,NA
1962-07-23,NA,NA,NA,NA
1962-07-24,NA,NA,NA,NA
1962-07-25,NA,NA,NA,NA
1962-07-26,NA,NA,NA,NA
1962-07-27,NA,NA,NA,NA
1962-07-28,NA,NA,NA,NA
1962-07-29,NA,NA,NA,NA
1962-07-30,NA,NA,NA,NA
1962-07-31,NA,NA,NA,NA
1962-08-01,NA,NA,NA,NA
1962-08-02,NA,NA,NA,NA
1962-08-03,NA,NA,NA,NA
1962-08-04,NA,NA,NA,NA
1962-08-05,NA,NA,NA,NA
1962-08-06,NA,NA,NA,NA
1962-08-07,NA,NA,NA,NA
1962-08-08,NA,NA,NA,NA
1962-08-09,NA,NA,NA,NA
1962-08-10,NA,NA,NA,NA
1962-08-11,NA,NA,NA,NA
1962-08-12,NA,NA,NA,NA
1962-08-13,NA,NA,NA,NA
1962-08-14,NA,NA,NA,NA
1962-08-15,NA,NA,NA,NA
1962-08-16,NA,NA,NA,NA
1962-08-17,NA,NA,NA,NA
1962-08-18,NA,NA,NA,NA
1962-08-19,NA,NA,NA,NA
1962-08-20,NA,NA,NA,NA
1962-08-21,NA,NA,NA,NA
1962-08-22,NA,NA,NA,NA
1962-08-23,NA,NA,NA,NA
1962-08-24,NA,NA,NA,NA
1962-08-25,NA,NA,NA,NA
1962-08-26,NA,NA,NA,NA
1962-08-27,NA,NA,NA,NA
1962-08-28,NA,NA,NA,NA
1962-08-29,NA,NA,NA,NA
1962-08-30,NA,NA,NA,NA
1962-08-31,NA,NA,NA,NA
1962-09-01,NA,NA,NA,NA
1962-09-02,NA,NA,NA,NA
1962-09-03,NA,NA,NA,NA
1962-09-04,NA,NA,NA,NA
1962-09-05,NA,NA,NA,NA
1962-09-06,NA,NA,NA,NA
1962-09-07,NA,NA,NA,NA
1962-09-08,NA,NA,NA,NA
1962-09-09,NA,NA,NA,NA
1962-09-10,NA,NA,NA,NA
1962-09-11,NA,NA,NA,NA
1962-09-12,NA,NA,NA,NA
1962-09-13,NA,NA,NA,NA
1962-09-14,NA,NA,NA,NA
1962-09-15,NA,NA,NA,NA
1962-09-16,NA,NA,NA,NA
1962-09-17,NA,NA,NA,NA
1962-09-18,NA,NA,NA,NA
1962-09-19,NA,NA,NA,NA
1962-09-20,NA,NA,NA,NA
1962-09-21,NA,NA,NA,NA
1962-09-22,NA,NA,NA,NA
1962-09-23,NA,NA,NA,NA
1962-09-24,NA,NA,NA,NA
1962-09-25,NA,NA,NA,NA
1962-09-26,NA,NA,NA,NA
1962-09-27,NA,NA,NA,NA
1962-09-28,NA,NA,NA,NA
1962-09-29,NA,NA,NA,NA
1962-09-30,NA,NA,NA,NA
1962-10-01,NA,NA,NA,NA
1962-10-02,NA,NA,NA,NA
1962-10-03,NA,NA,NA,NA
1962-10-04,NA,NA,NA,NA
1962-10-05,NA,NA,NA,NA
1962-10-06,NA,NA,NA,NA
1962-10-07,NA,NA,NA,NA
1962-10-08,NA,NA,NA,NA
1962-10-09,NA,NA,NA,NA
1962-10-10,NA,NA,NA,NA
1962-10-11,NA,NA,NA,NA
1962-10-12,NA,NA,NA,NA
1962-10-13,NA,NA,NA,NA
1962-10-14,NA,NA,NA,NA
1962-10-15,NA,NA,NA,NA
1962-10-16,NA,NA,NA,NA
1962-10-17,NA,NA,NA,NA
1962-10-18,NA,NA,NA,NA
1962-10-19,NA,NA,NA,NA
1962-10-20,NA,NA,NA,NA
1962-10-21,NA,NA,NA,NA
1962-10-22,NA,NA,NA,NA
1962-10-23,NA,NA,NA,NA
1962-10-24,NA,NA,NA,NA
1962-10-25,NA,NA,NA,NA
1962-10-26,NA,NA,NA,NA
1962-10-27,NA,NA,NA,NA
1962-10-28,NA,NA,NA,NA
1962-10-29,NA,NA,NA,NA
1962-10-30,NA,NA,NA,NA
1962-10-31,NA,NA,NA,NA
1962-11-01,NA,NA,NA,NA
1962-11-02,NA,NA,NA,NA
1962-11-03,NA,NA,NA,NA
1962-11-04,NA,NA,NA,NA
1962-11-05,NA,NA,NA,NA
1962-11-06,NA,NA,NA,NA
1962-11-07,NA,NA,NA,NA
1962-11-08,NA,NA,NA,NA
1962-11-09,NA,NA,NA,NA
1962-11-10,NA,NA,NA,NA
1962-11-11,NA,NA,NA,NA
1962-11-12,NA,NA,NA,NA
1962-11-13,NA,NA,NA,NA
1962-11-14,NA,NA,NA,NA
1962-11-15,NA,NA,NA,NA
1962-11-16,NA,NA,NA,NA
1962-11-17,NA,NA,NA,NA
1962-11-18,NA,NA,NA,NA
1962-11-19,NA,NA,NA,NA
1962-11-20,NA,NA,NA,NA
1962-11-21,NA,NA,NA,NA
1962-11-22,NA,NA,NA,NA
1962-11-23,NA,NA,NA,NA
1962-11-24,NA,NA,NA,NA
1962-11-25,NA,NA,NA,NA
1962-11-26,NA,NA,NA,NA
1962-11-27,NA,NA,NA,NA
1962-11-28,NA,NA,NA,NA
1962-11-29,NA,NA,NA,NA
1962-11-30,NA,NA,NA,NA
1962-12-01,NA,NA,NA,NA
1962-12-02,NA,NA,NA,NA
1962-12-03,NA,NA,NA,NA
1962-12-04,NA,NA,NA,NA
1962-12-05,NA,NA,NA,NA
1962-12-06,NA,NA,NA,NA
1962-12-07,NA,NA,NA,NA
1962-12-08,NA,NA,NA,NA
1962-12-09,NA,NA,NA,NA
1962-12-10,NA,NA,NA,NA
1962-12-11,NA,NA,NA,NA
1962-12-12,NA,NA,NA,NA
1962-12-13,NA,NA,NA,NA
1962-12-14,NA,NA,NA,NA
1962-12-15,NA,NA,NA,NA
1962-12-16,NA,NA,NA,NA
1962-12-17,NA,NA,NA,NA
1962-12-18,NA,NA,NA,NA
1962-12-19,NA,NA,NA,NA
1962-12-20,NA,NA,NA,NA
1962-12-21,NA,NA,NA,NA
1962-12-22,NA,NA,NA,NA
1962-12-23,NA,NA,NA,NA
1962-12-24,NA,NA,NA,NA
1962-12-25,NA,NA,NA,NA
1962-12-26,NA,NA,NA,NA
1962-12-27,NA,NA,NA,NA
1962-12-28,NA,NA,NA,NA
1962-12-29,NA,NA,NA,NA
1962-12-30,NA,NA,NA,NA
1962-12-31,NA,NA,NA,NA
