D,H,X,Y,Z,date
NA,NA,NA,NA,NA,1957-03-05
NA,NA,NA,NA,NA,1957-03-06
NA,NA,NA,NA,NA,1957-03-07
NA,NA,NA,NA,NA,1957-03-08
NA,NA,NA,NA,NA,1957-03-09
NA,NA,NA,NA,NA,1957-03-10
NA,NA,NA,NA,NA,1957-03-11
NA,NA,NA,NA,NA,1957-03-12
NA,NA,NA,NA,NA,1957-03-13
NA,NA,NA,NA,NA,1957-03-14
NA,NA,NA,NA,NA,1957-03-15
NA,NA,NA,NA,NA,1957-03-16
NA,NA,NA,NA,NA,1957-03-17
NA,NA,NA,NA,NA,1957-03-18
NA,NA,NA,NA,NA,1957-03-19
NA,NA,NA,NA,NA,1957-03-20
NA,NA,NA,NA,NA,1957-03-21
NA,NA,NA,NA,NA,1957-03-22
NA,NA,NA,NA,NA,1957-03-23
NA,NA,NA,NA,NA,1957-03-24
NA,NA,NA,NA,NA,1957-03-25
NA,NA,NA,NA,NA,1957-03-26
NA,NA,NA,NA,NA,1957-03-27
NA,NA,NA,NA,NA,1957-03-28
NA,NA,NA,NA,NA,1957-03-29
NA,NA,NA,NA,NA,1957-03-30
NA,NA,NA,NA,NA,1957-03-31
NA,NA,NA,NA,NA,1957-04-01
NA,NA,NA,NA,NA,1957-04-02
NA,NA,NA,NA,NA,1957-04-03
NA,NA,NA,NA,NA,1957-04-04
NA,NA,NA,NA,NA,1957-04-05
NA,NA,NA,NA,NA,1957-04-06
NA,NA,NA,NA,NA,1957-04-07
NA,NA,NA,NA,NA,1957-04-08
NA,NA,NA,NA,NA,1957-04-09
NA,NA,NA,NA,NA,1957-04-10
NA,NA,NA,NA,NA,1957-04-11
NA,NA,NA,NA,NA,1957-04-12
NA,NA,NA,NA,NA,1957-04-13
NA,NA,NA,NA,NA,1957-04-14
NA,NA,NA,NA,NA,1957-04-15
NA,NA,NA,NA,NA,1957-04-16
NA,NA,NA,NA,NA,1957-04-17
NA,NA,NA,NA,NA,1957-04-18
NA,NA,NA,NA,NA,1957-04-19
NA,NA,NA,NA,NA,1957-04-20
NA,NA,NA,NA,NA,1957-04-21
NA,NA,NA,NA,NA,1957-04-22
NA,NA,NA,NA,NA,1957-04-23
NA,NA,NA,NA,NA,1957-04-24
NA,NA,NA,NA,NA,1957-04-25
NA,NA,NA,NA,NA,1957-04-26
NA,NA,NA,NA,NA,1957-04-27
NA,NA,NA,NA,NA,1957-04-28
NA,NA,NA,NA,NA,1957-04-29
NA,NA,NA,NA,NA,1957-04-30
NA,NA,NA,NA,NA,1957-05-01
NA,NA,NA,NA,NA,1957-05-02
NA,NA,NA,NA,NA,1957-05-03
NA,NA,NA,NA,NA,1957-05-04
NA,NA,NA,NA,NA,1957-05-05
NA,NA,NA,NA,NA,1957-05-06
NA,NA,NA,NA,NA,1957-05-07
NA,NA,NA,NA,NA,1957-05-08
NA,NA,NA,NA,NA,1957-05-09
NA,NA,NA,NA,NA,1957-05-10
NA,NA,NA,NA,NA,1957-05-11
NA,NA,NA,NA,NA,1957-05-12
NA,NA,NA,NA,NA,1957-05-13
NA,NA,NA,NA,NA,1957-05-14
NA,NA,NA,NA,NA,1957-05-15
NA,NA,NA,NA,NA,1957-05-16
NA,NA,NA,NA,NA,1957-05-17
NA,NA,NA,NA,NA,1957-05-18
NA,NA,NA,NA,NA,1957-05-19
NA,NA,NA,NA,NA,1957-05-20
NA,NA,NA,NA,NA,1957-05-21
NA,NA,NA,NA,NA,1957-05-22
NA,NA,NA,NA,NA,1957-05-23
NA,NA,NA,NA,NA,1957-05-24
NA,NA,NA,NA,NA,1957-05-25
NA,NA,NA,NA,NA,1957-05-26
NA,NA,NA,NA,NA,1957-05-27
NA,NA,NA,NA,NA,1957-05-28
NA,NA,NA,NA,NA,1957-05-29
NA,NA,NA,NA,NA,1957-05-30
NA,NA,NA,NA,NA,1957-05-31
NA,NA,NA,NA,NA,1957-06-01
NA,NA,NA,NA,NA,1957-06-02
NA,NA,NA,NA,NA,1957-06-03
NA,NA,NA,NA,NA,1957-06-04
NA,NA,NA,NA,NA,1957-06-05
NA,NA,NA,NA,NA,1957-06-06
NA,NA,NA,NA,NA,1957-06-07
NA,NA,NA,NA,NA,1957-06-08
NA,NA,NA,NA,NA,1957-06-09
NA,NA,NA,NA,NA,1957-06-10
NA,NA,NA,NA,NA,1957-06-11
NA,NA,NA,NA,NA,1957-06-12
NA,NA,NA,NA,NA,1957-06-13
NA,NA,NA,NA,NA,1957-06-14
NA,NA,NA,NA,NA,1957-06-15
NA,NA,NA,NA,NA,1957-06-16
NA,NA,NA,NA,NA,1957-06-17
NA,NA,NA,NA,NA,1957-06-18
NA,NA,NA,NA,NA,1957-06-19
NA,NA,NA,NA,NA,1957-06-20
NA,NA,NA,NA,NA,1957-06-21
NA,NA,NA,NA,NA,1957-06-22
NA,NA,NA,NA,NA,1957-06-23
NA,NA,NA,NA,NA,1957-06-24
NA,NA,NA,NA,NA,1957-06-25
NA,NA,NA,NA,NA,1957-06-26
NA,NA,NA,NA,NA,1957-06-27
NA,NA,NA,NA,NA,1957-06-28
NA,NA,NA,NA,NA,1957-06-29
NA,NA,NA,NA,NA,1957-06-30
NA,NA,1139.4136735650682,-9295.426912223718,-65221.0,1957-07-01
NA,NA,1217.5237703221235,-9216.932508633261,-65161.0,1957-07-02
NA,NA,1206.3460169080238,-9256.724814289888,-65153.0,1957-07-03
NA,NA,1221.2454710039335,-9265.866149451565,-65153.0,1957-07-04
NA,NA,NA,NA,-65155.0,1957-07-05
NA,NA,1040.5798322546268,-9281.852919148467,-65167.0,1957-07-06
NA,NA,1034.9434876740645,-9275.439664906513,-65169.0,1957-07-07
NA,NA,1032.8817330842214,-9271.64474758718,-65160.0,1957-07-08
NA,NA,1037.863919582613,-9277.125820232719,-65176.0,1957-07-09
NA,NA,1038.1498132104018,-9282.125024224313,-65159.0,1957-07-10
NA,NA,1046.2954840921877,-9279.197689453991,-65155.0,1957-07-11
NA,NA,1036.355746275972,-9278.30064005046,-65173.0,1957-07-12
NA,NA,1041.418713407519,-9274.71487773962,-65172.0,1957-07-13
NA,NA,1043.5307992613868,-9276.490094372595,-65174.0,1957-07-14
NA,NA,1039.9284808788857,-9280.91966103882,-65184.0,1957-07-15
NA,NA,1036.1320221045999,-9259.207278853273,-65188.0,1957-07-16
NA,NA,1038.3868777327173,-9272.036059687887,-65161.0,1957-07-17
NA,NA,1057.6045501982535,-9272.88313392334,-65173.0,1957-07-18
NA,NA,1059.9842454253148,-9293.747866143676,-65157.0,1957-07-19
NA,NA,1046.0369572955171,-9296.334314339816,-65163.0,1957-07-20
NA,NA,1046.5856535219668,-9284.196651829494,-65171.0,1957-07-21
NA,NA,1052.3015900156183,-9281.537715467766,-65152.0,1957-07-22
NA,NA,1027.9990026766604,-9284.260824131115,-65167.0,1957-07-23
NA,NA,1037.149454718015,-9273.180792402256,-65171.0,1957-07-24
NA,NA,1028.74876452164,-9281.159409227665,-65162.0,1957-07-25
NA,NA,1019.759550701526,-9264.042878719476,-65150.0,1957-07-26
NA,NA,1043.372714664159,-9277.514180980503,-65154.0,1957-07-27
NA,NA,1053.5830254622228,-9278.373069049221,-65150.0,1957-07-28
NA,NA,1054.8377027446452,-9270.178931437538,-65150.0,1957-07-29
NA,NA,1047.5994860563305,-9281.063264347169,-65157.0,1957-07-30
NA,NA,1046.407531156237,-9280.191392354982,-65166.0,1957-07-31
NA,NA,1209.5357942095604,-9264.376512346951,-65148.0,1957-08-01
NA,NA,1204.5442147302056,-9266.03524894871,-65133.0,1957-08-02
NA,NA,1222.8547528576769,-9267.67124219528,-65160.0,1957-08-03
NA,NA,1216.124155450345,-9266.53970144898,-65147.0,1957-08-04
NA,NA,1212.2001633060283,-9270.079382835987,-65199.0,1957-08-05
NA,NA,1341.8158191686705,-9241.091618820188,-65208.0,1957-08-06
NA,NA,1201.2056708346522,-9261.42677649371,-65167.0,1957-08-07
NA,NA,1207.3798431678272,-9264.657733252321,-65165.0,1957-08-08
NA,NA,1196.1047347436502,-9279.227848453977,-65186.0,1957-08-09
NA,NA,1172.248432239718,-9249.008736784257,-65198.0,1957-08-10
NA,NA,1205.279927191299,-9254.846800304678,-65169.0,1957-08-11
NA,NA,1200.6911807732604,-9257.460001988306,-65187.0,1957-08-12
NA,NA,1166.4354073823863,-9252.76739361823,-65186.0,1957-08-13
NA,NA,1213.5971750588876,-9259.81116960217,-65193.0,1957-08-14
NA,NA,1196.713707014418,-9269.066420273608,-65172.0,1957-08-15
NA,NA,1199.717678070829,-9262.628001432657,-65166.0,1957-08-16
NA,NA,1211.182849050514,-9258.110234068608,-65161.0,1957-08-17
NA,NA,1200.7031661359272,-9255.441691612084,-65164.0,1957-08-18
NA,NA,1174.7812645418608,-9266.831712105353,-65180.0,1957-08-19
NA,NA,1189.2382168941706,-9259.946461156154,-65190.0,1957-08-20
NA,NA,1173.487889754295,-9260.947639016216,-65162.0,1957-08-21
NA,NA,1208.2204044856257,-9258.497310805064,-65155.0,1957-08-22
NA,NA,1228.5224878490365,-9264.904127774298,-65153.0,1957-08-23
NA,NA,1218.045655616146,-9258.21844529684,-65157.0,1957-08-24
NA,NA,1220.0451153772453,-9262.998376143878,-65147.0,1957-08-25
NA,NA,1223.991135520988,-9251.382042709405,-65150.0,1957-08-26
NA,NA,1202.0138782131853,-9261.321916259196,-65138.0,1957-08-27
NA,NA,1195.7416286217099,-9253.059059445211,-65129.0,1957-08-28
NA,NA,1251.9604546139649,-9267.820618682841,-65155.0,1957-08-29
NA,NA,1224.3412603785507,-9266.466288620202,-65054.0,1957-08-30
NA,NA,1203.4066960099394,-9253.073723039195,-65174.0,1957-08-31
NA,NA,1168.5324622759986,-9258.55042026597,-65147.0,1957-09-01
NA,NA,1540.118186145962,-9249.65755975336,-65228.0,1957-09-02
NA,NA,1347.9666604535805,-9198.760507932882,-65121.0,1957-09-03
NA,NA,1243.4621686032624,-9271.991524761683,-65216.0,1957-09-04
NA,NA,1314.977835923295,-9303.528862266752,-65185.0,1957-09-05
NA,NA,1212.974846535741,-9248.798625857933,-65125.0,1957-09-06
NA,NA,1204.6731257120903,-9267.026905118333,-65121.0,1957-09-07
NA,NA,1196.8056007851505,-9254.938160459491,-65114.0,1957-09-08
NA,NA,1195.137069814293,-9263.220141201207,-65090.0,1957-09-09
NA,NA,1185.0552338058387,-9261.490867718296,-65100.0,1957-09-10
NA,NA,1197.5879208816077,-9258.870296734827,-65086.0,1957-09-11
NA,NA,1196.138978488369,-9254.016022470503,-65083.0,1957-09-12
NA,NA,NA,NA,-65158.0,1957-09-13
NA,NA,1364.8552196582848,-9209.412045802464,-65063.0,1957-09-14
NA,NA,1219.7052152471088,-9279.181008467234,-65105.0,1957-09-15
NA,NA,1196.3460714458668,-9283.229830039545,-65098.0,1957-09-16
NA,NA,1196.6229858261088,-9240.845060371514,-65077.0,1957-09-17
NA,NA,1221.2288535427433,-9269.902916820363,-65067.0,1957-09-18
NA,NA,1207.1431212302073,-9258.637830959076,-65069.0,1957-09-19
NA,NA,1242.7937846900572,-9269.054299589347,-65066.0,1957-09-20
NA,NA,1188.9377305775856,-9202.514225623832,-65086.0,1957-09-21
NA,NA,1424.3330601184766,-9216.591090737049,-65120.0,1957-09-22
NA,NA,1472.9620690885522,-9237.299320852733,-65146.0,1957-09-23
NA,NA,1324.2653691417004,-9233.52073870482,-65117.0,1957-09-24
NA,NA,1164.5122535833086,-9257.041169361532,-65114.0,1957-09-25
NA,NA,1160.6617234500143,-9224.265464724986,-65094.0,1957-09-26
NA,NA,1198.5274715322953,-9236.564723964339,-65090.0,1957-09-27
NA,NA,1224.0640170327122,-9268.520285471988,-65081.0,1957-09-28
NA,NA,1428.455872256639,-9186.605620195935,-65069.0,1957-09-29
NA,NA,1441.1133326923905,-9164.383305074936,-65167.0,1957-09-30
NA,NA,1156.1668376072787,-9244.986059676736,-65112.0,1957-10-01
NA,NA,1310.9588638909568,-9213.198296855753,-65075.0,1957-10-02
NA,NA,1221.111699228121,-9227.553858851663,-65088.0,1957-10-03
NA,NA,1244.9689117780367,-9256.654493320262,-65094.0,1957-10-04
NA,NA,1252.757092689429,-9279.821963093707,-65075.0,1957-10-05
NA,NA,1238.625980304928,-9264.567700703235,-65082.0,1957-10-06
NA,NA,1256.9496419557345,-9260.08113342358,-65101.0,1957-10-07
NA,NA,1234.0702618073717,-9255.087227515616,-65083.0,1957-10-08
NA,NA,1240.3836699290266,-9261.305758443212,-65076.0,1957-10-09
NA,NA,1343.3224877590208,-9243.904245170486,-65141.0,1957-10-10
NA,NA,1322.81421134045,-9219.585596016545,-65155.0,1957-10-11
NA,NA,1317.0402506556022,-9238.594534784663,-65181.0,1957-10-12
NA,NA,1369.4685711707239,-9257.25228307923,-65130.0,1957-10-13
NA,NA,1344.1291654670883,-9243.786982970818,-65160.0,1957-10-14
NA,NA,1240.6568603528644,-9259.25129558861,-65095.0,1957-10-15
NA,NA,1240.9262005302267,-9259.215202426047,-65117.0,1957-10-16
NA,NA,1234.466771477011,-9258.060908749689,-65121.0,1957-10-17
NA,NA,1266.791745209822,-9275.897944364646,-65100.0,1957-10-18
NA,NA,1272.7276339439074,-9275.085356469532,-65087.0,1957-10-19
NA,NA,1251.2911002220626,-9262.865624767806,-65096.0,1957-10-20
NA,NA,1435.751905960168,-9251.251832294469,-65130.0,1957-10-21
NA,NA,1247.8133448005551,-9229.02653894427,-65014.0,1957-10-22
NA,NA,1234.1923816823144,-9260.115180978979,-65137.0,1957-10-23
NA,NA,1240.66053446289,-9257.232925568323,-65127.0,1957-10-24
NA,NA,1253.978466295709,-9272.593326899798,-65130.0,1957-10-25
NA,NA,1377.2201311021222,-9240.936841602535,-65113.0,1957-10-26
NA,NA,1253.983038994797,-9266.538055709552,-65122.0,1957-10-27
NA,NA,1274.5020607172169,-9298.057296942603,-65103.0,1957-10-28
NA,NA,1268.5373299097128,-9264.556872437319,-65109.0,1957-10-29
NA,NA,1372.5046889453765,-9251.747936407637,-65101.0,1957-10-30
NA,NA,1333.5538470976544,-9204.902777155827,-65112.0,1957-10-31
NA,NA,1229.4752209477856,-9261.751437016403,-65078.0,1957-11-01
NA,NA,1221.8382080382148,-9251.666627877268,-65117.0,1957-11-02
NA,NA,1356.4974877458505,-9217.722254751397,-65101.0,1957-11-03
NA,NA,1253.9855056331703,-9262.501247053191,-65114.0,1957-11-04
NA,NA,1260.3170571341805,-9262.651073828521,-65112.0,1957-11-05
NA,NA,1291.4376812665898,-9226.052499059648,-65113.0,1957-11-06
NA,NA,NA,NA,-65129.0,1957-11-07
NA,NA,1462.7603901826903,-9197.407299935814,-65098.0,1957-11-08
NA,NA,1360.6621806934302,-9253.497037878738,-65171.0,1957-11-09
NA,NA,1474.134831020498,-9223.947500933218,-65159.0,1957-11-10
NA,NA,1323.9638880489601,-9212.348702863037,-65171.0,1957-11-11
NA,NA,1353.0560171081133,-9222.27089249538,-65111.0,1957-11-12
NA,NA,1312.086054576172,-9201.926710498554,-65094.0,1957-11-13
NA,NA,1255.2008835875517,-9251.235957527027,-65089.0,1957-11-14
NA,NA,1382.9048505286362,-9253.232417614094,-65093.0,1957-11-15
NA,NA,1281.0559437160443,-9257.786542639109,-65074.0,1957-11-16
NA,NA,1263.4183229809653,-9271.31183496467,-65081.0,1957-11-17
NA,NA,1363.386457514044,-9243.998775825714,-65103.0,1957-11-18
NA,NA,1301.7403514644811,-9313.468100410777,-65020.0,1957-11-19
NA,NA,1535.0523576477165,-9210.964024426552,-65083.0,1957-11-20
NA,NA,1325.0398736096781,-9229.368631349842,-65120.0,1957-11-21
NA,NA,1297.324251807253,-9285.813146174802,-65117.0,1957-11-22
NA,NA,1265.4420433032758,-9274.063641955474,-65062.0,1957-11-23
NA,NA,1318.7357199573516,-9296.936920346861,-65047.0,1957-11-24
NA,NA,1578.09576137933,-9220.934809872402,-65074.0,1957-11-25
NA,NA,1347.3648815588708,-9258.474165646403,-65032.0,1957-11-26
NA,NA,1559.8692674175932,-9271.699513496224,-65104.0,1957-11-27
NA,NA,1448.1751521148615,-9258.424797383035,-65055.0,1957-11-28
NA,NA,1617.355902843008,-9192.807834581276,-65082.0,1957-11-29
NA,NA,1318.995595511547,-9294.880021765808,-65094.0,1957-11-30
NA,NA,1219.3505391620117,-9232.830187036114,-65091.0,1957-12-01
NA,NA,1340.2913378233657,-9236.26050573259,-65072.0,1957-12-02
NA,NA,1306.6707048600447,-9213.80744692771,-65137.0,1957-12-03
NA,NA,1300.6249399227293,-9236.880358955126,-65093.0,1957-12-04
NA,NA,1331.6001280661742,-9242.569182804864,-65112.0,1957-12-05
NA,NA,1315.752869693107,-9208.474270252067,-65123.0,1957-12-06
NA,NA,1306.287619209787,-9216.89175676373,-65106.0,1957-12-07
NA,NA,1200.8864644358787,-9269.535085403943,-65138.0,1957-12-08
NA,NA,1314.7681024553485,-9220.736458481284,-65162.0,1957-12-09
NA,NA,1222.535189074526,-9244.513654675107,-65102.0,1957-12-10
NA,NA,1264.12388762982,-9366.076649095055,-65083.0,1957-12-11
NA,NA,1126.1396383185008,-9342.371728581982,-65033.0,1957-12-12
NA,NA,1253.8323369319257,-9283.713075642947,-65061.0,1957-12-13
NA,NA,1142.350821244054,-9337.380981902958,-65056.0,1957-12-14
NA,NA,1418.7418534381518,-9242.74702419702,-65002.0,1957-12-15
NA,NA,1132.8132402904257,-9313.359123464676,-65060.0,1957-12-16
NA,NA,1144.5412724789157,-9373.381154929759,-65034.0,1957-12-17
NA,NA,1228.2034699837145,-9279.068716003776,-65115.0,1957-12-18
NA,NA,1148.826596424741,-9298.298685853619,-65009.0,1957-12-19
NA,NA,1124.8674515272742,-9311.300350460968,-65069.0,1957-12-20
NA,NA,1310.796986486292,-9346.531723597715,-64936.0,1957-12-21
NA,NA,1083.8022125555317,-9317.176222657794,-65070.0,1957-12-22
NA,NA,1192.8992304588394,-9309.88654205682,-64992.0,1957-12-23
NA,NA,1107.6953560124423,-9271.061427812268,-64997.0,1957-12-24
NA,NA,1326.7070203698747,-9294.792600273622,-64965.0,1957-12-25
NA,NA,1082.597060522843,-9323.356670456586,-64932.0,1957-12-26
NA,NA,1096.7200593920243,-9275.387059919773,-65010.0,1957-12-27
NA,NA,1118.55893384949,-9299.973919936845,-65046.0,1957-12-28
NA,NA,1116.2659920204533,-9264.997260391316,-64993.0,1957-12-29
NA,NA,1237.5009912843489,-9282.877587072355,-64942.0,1957-12-30
NA,NA,1478.708917154915,-9218.15143824002,-65060.0,1957-12-31
NA,NA,1276.5409856915574,-9329.067429912255,-64922.0,1958-01-01
NA,NA,1294.427931187948,-9206.446943906238,-65027.0,1958-01-02
NA,NA,1277.227279260725,-9192.695550115443,-65049.0,1958-01-03
NA,NA,1121.2349596150164,-9227.126159608804,-65028.0,1958-01-04
NA,NA,1108.3417583647085,-9281.05530350213,-65004.0,1958-01-05
NA,NA,1281.3695008192146,-9226.446618410053,-65001.0,1958-01-06
NA,NA,1156.4648597443113,-9214.714213049505,-64991.0,1958-01-07
NA,NA,1267.6420239000354,-9210.17332623239,-65050.0,1958-01-08
NA,NA,1156.9705542830086,-9231.783962838497,-65014.0,1958-01-09
NA,NA,1086.55294588945,-9307.794781567703,-64985.0,1958-01-10
NA,NA,1138.8728856204673,-9295.49318489334,-64999.0,1958-01-11
NA,NA,1121.3779498155964,-9309.706788812813,-64964.0,1958-01-12
NA,NA,1133.2962133197545,-9317.329858541829,-65007.0,1958-01-13
NA,NA,1261.395453210038,-9266.541183776233,-64947.0,1958-01-14
NA,NA,1229.065369928657,-9300.137596640285,-65031.0,1958-01-15
NA,NA,1199.2240300603223,-9331.255313500209,-64985.0,1958-01-16
NA,NA,1267.7402614337998,-9296.963140162477,-64999.0,1958-01-17
NA,NA,1231.0340963466629,-9279.702368806446,-64989.0,1958-01-18
NA,NA,1208.1663691354756,-9268.589052519807,-65059.0,1958-01-19
NA,NA,1122.5858331920153,-9301.503214379738,-64985.0,1958-01-20
NA,NA,1099.1924468789614,-9368.738707249991,-65001.0,1958-01-21
NA,NA,1130.1026052382651,-9304.622351371047,-64995.0,1958-01-22
NA,NA,1255.9927210953508,-9283.42104423555,-65004.0,1958-01-23
NA,NA,1058.9532251892192,-9272.729213498114,-65050.0,1958-01-24
NA,NA,1193.844171946943,-9255.32063696922,-65013.0,1958-01-25
NA,NA,1221.4799226938867,-9303.154077970317,-65009.0,1958-01-26
NA,NA,1100.4946142072092,-9321.261052245074,-64998.0,1958-01-27
NA,NA,1142.8419811507306,-9247.65030730074,-65000.0,1958-01-28
NA,NA,1172.5788153323265,-9286.261837889013,-65049.0,1958-01-29
NA,NA,1166.8882015995935,-9232.551539253256,-65044.0,1958-01-30
NA,NA,1256.901419410453,-9195.496714255516,-65025.0,1958-01-31
NA,NA,1150.5062464671628,-9221.506621850902,-65019.0,1958-02-01
NA,NA,1244.5970382168832,-9201.20661720308,-65028.0,1958-02-02
NA,NA,1263.3109926546474,-9190.580739857407,-65007.0,1958-02-03
NA,NA,1195.327046159013,-9232.946076563036,-64990.0,1958-02-04
NA,NA,NA,NA,NA,1958-02-05
NA,NA,1125.981555199728,-9309.151117977945,-64929.0,1958-02-06
NA,NA,1081.0919100390438,-9317.491093746648,-64974.0,1958-02-07
NA,NA,1085.8151159665447,-9317.948622628188,-64971.0,1958-02-08
NA,NA,1117.499722550864,-9307.151571243414,-65004.0,1958-02-09
NA,NA,1137.4117309916915,-9252.349893632563,-65031.0,1958-02-10
NA,NA,1871.1528639759397,-9162.897519869719,-65234.0,1958-02-11
NA,NA,1289.0620779402072,-9205.180278474532,-65068.0,1958-02-12
NA,NA,1046.993810414223,-9253.959853001,-65033.0,1958-02-13
NA,NA,1192.5415872366345,-9268.595878703049,-65017.0,1958-02-14
NA,NA,1045.9622037512565,-9264.140114890524,-65026.0,1958-02-15
NA,NA,1048.5648679383626,-9255.79476423961,-65006.0,1958-02-16
NA,NA,NA,NA,-64916.0,1958-02-17
NA,NA,1064.1808109077997,-9299.307458176421,-64999.0,1958-02-18
NA,NA,1078.5512766997563,-9302.685211460685,-64987.0,1958-02-19
NA,NA,1100.3496896781828,-9299.12504273521,-64980.0,1958-02-20
NA,NA,1246.6695629576614,-9287.704560374159,-64985.0,1958-02-21
NA,NA,1080.8314801004315,-9303.427288457942,-64972.0,1958-02-22
NA,NA,1196.2748448216744,-9274.164517391682,-64981.0,1958-02-23
NA,NA,1043.221585478071,-9266.461769391413,-64967.0,1958-02-24
NA,NA,1043.372714664159,-9277.514180980503,-64977.0,1958-02-25
NA,NA,1256.9079238820198,-9199.533002869362,-65056.0,1958-02-26
NA,NA,1140.021057608504,-9224.823954320711,-64979.0,1958-02-27
NA,NA,1172.1498374099563,-9228.860913387947,-65004.0,1958-02-28
NA,NA,1204.0628490639176,-9256.013648191325,-65008.0,1958-03-01
NA,NA,1317.1541604328663,-9235.547948966232,-65004.0,1958-03-02
NA,NA,1442.846206539282,-9201.564585671025,-65049.0,1958-03-03
NA,NA,1225.0952614745993,-9280.488273809331,-64945.0,1958-03-04
NA,NA,1370.3516722939573,-9252.067082238496,-64934.0,1958-03-05
NA,NA,1196.1131280247614,-9258.052623795504,-65015.0,1958-03-06
NA,NA,1191.7472499789346,-9266.681579301603,-65000.0,1958-03-07
NA,NA,1178.0716951287854,-9275.48635280848,-65008.0,1958-03-08
NA,NA,1352.0090058823662,-9237.58451371423,-64985.0,1958-03-09
NA,NA,1208.799703385912,-9250.353737943979,-65007.0,1958-03-10
NA,NA,1230.497515305911,-9230.342348191965,-65020.0,1958-03-11
NA,NA,1332.7680801226618,-9237.34909184481,-65010.0,1958-03-12
NA,NA,1315.5422331802943,-9235.777695068185,-65065.0,1958-03-13
NA,NA,1159.3763661648893,-9218.379870757024,-65012.0,1958-03-14
NA,NA,1418.1480823050742,-9180.107680014133,-65060.0,1958-03-15
NA,NA,1191.4382994198588,-9289.910159881823,-64973.0,1958-03-16
NA,NA,1318.6993025294744,-9208.052788158215,-64970.0,1958-03-17
NA,NA,1360.8758261625142,-9236.282422369213,-64954.0,1958-03-18
NA,NA,1199.6140182651727,-9257.599646084382,-64994.0,1958-03-19
NA,NA,1193.4063321677413,-9260.418474687953,-65030.0,1958-03-20
NA,NA,1195.0752021953708,-9252.13684837712,-64995.0,1958-03-21
NA,NA,1168.0223693672992,-9269.701869243563,-65028.0,1958-03-22
NA,NA,1328.5463625941418,-9230.885145122209,-65002.0,1958-03-23
NA,NA,1168.4817365200086,-9249.485360354878,-64996.0,1958-03-24
NA,NA,1306.6317680291208,-9207.752897573713,-65022.0,1958-03-25
NA,NA,1483.835446958225,-9074.483862256315,-65067.0,1958-03-26
NA,NA,1438.6796140895165,-9181.97347894249,-65006.0,1958-03-27
NA,NA,1261.0536138247016,-9197.956282950016,-65070.0,1958-03-28
NA,NA,1134.1409956237483,-9234.616407953585,-65070.0,1958-03-29
NA,NA,1291.9867361024515,-9200.731018442792,-65059.0,1958-03-30
