H,X,Y,Z,date
NA,NA,NA,NA,1982-01-01
NA,NA,NA,NA,1982-01-02
NA,NA,NA,NA,1982-01-03
NA,NA,NA,NA,1982-01-04
NA,NA,NA,NA,1982-01-05
NA,NA,NA,NA,1982-01-06
NA,NA,NA,NA,1982-01-07
NA,NA,NA,NA,1982-01-08
NA,NA,NA,NA,1982-01-09
NA,NA,NA,NA,1982-01-10
NA,NA,NA,NA,1982-01-11
NA,NA,NA,NA,1982-01-12
NA,NA,NA,NA,1982-01-13
NA,NA,NA,NA,1982-01-14
NA,NA,NA,NA,1982-01-15
NA,NA,NA,NA,1982-01-16
NA,NA,NA,NA,1982-01-17
NA,NA,NA,NA,1982-01-18
NA,NA,NA,NA,1982-01-19
NA,NA,NA,NA,1982-01-20
NA,NA,NA,NA,1982-01-21
NA,NA,NA,NA,1982-01-22
NA,NA,NA,NA,1982-01-23
NA,NA,NA,NA,1982-01-24
NA,NA,NA,NA,1982-01-25
NA,NA,NA,NA,1982-01-26
NA,NA,NA,NA,1982-01-27
NA,NA,NA,NA,1982-01-28
NA,NA,NA,NA,1982-01-29
NA,NA,NA,NA,1982-01-30
NA,NA,NA,NA,1982-01-31
NA,NA,NA,NA,1982-02-01
NA,NA,NA,NA,1982-02-02
NA,NA,NA,NA,1982-02-03
NA,NA,NA,NA,1982-02-04
NA,NA,NA,NA,1982-02-05
NA,NA,NA,NA,1982-02-06
NA,NA,NA,NA,1982-02-07
NA,NA,NA,NA,1982-02-08
NA,NA,NA,NA,1982-02-09
NA,NA,NA,NA,1982-02-10
NA,NA,NA,NA,1982-02-11
NA,NA,NA,NA,1982-02-12
NA,NA,NA,NA,1982-02-13
NA,NA,NA,NA,1982-02-14
NA,NA,NA,NA,1982-02-15
NA,NA,NA,NA,1982-02-16
NA,NA,NA,NA,1982-02-17
NA,NA,NA,NA,1982-02-18
NA,NA,NA,NA,1982-02-19
NA,NA,NA,NA,1982-02-20
NA,NA,NA,NA,1982-02-21
NA,NA,NA,NA,1982-02-22
NA,NA,NA,NA,1982-02-23
NA,NA,NA,NA,1982-02-24
NA,NA,NA,NA,1982-02-25
NA,NA,NA,NA,1982-02-26
NA,NA,NA,NA,1982-02-27
NA,NA,NA,NA,1982-02-28
NA,NA,NA,NA,1982-03-01
NA,NA,NA,NA,1982-03-02
NA,NA,NA,NA,1982-03-03
NA,NA,NA,NA,1982-03-04
NA,NA,NA,NA,1982-03-05
NA,NA,NA,NA,1982-03-06
NA,NA,NA,NA,1982-03-07
NA,NA,NA,NA,1982-03-08
NA,NA,NA,NA,1982-03-09
NA,NA,NA,NA,1982-03-10
NA,NA,NA,NA,1982-03-11
NA,NA,NA,NA,1982-03-12
NA,NA,NA,NA,1982-03-13
NA,NA,NA,NA,1982-03-14
NA,NA,NA,NA,1982-03-15
NA,NA,NA,NA,1982-03-16
NA,NA,NA,NA,1982-03-17
NA,NA,NA,NA,1982-03-18
NA,NA,NA,NA,1982-03-19
NA,NA,NA,NA,1982-03-20
NA,NA,NA,NA,1982-03-21
NA,NA,NA,NA,1982-03-22
NA,NA,NA,NA,1982-03-23
NA,NA,NA,NA,1982-03-24
NA,NA,NA,NA,1982-03-25
NA,NA,NA,NA,1982-03-26
NA,NA,NA,NA,1982-03-27
NA,NA,NA,NA,1982-03-28
NA,NA,NA,NA,1982-03-29
NA,NA,NA,NA,1982-03-30
NA,NA,NA,NA,1982-03-31
NA,NA,NA,NA,1982-04-01
NA,NA,NA,NA,1982-04-02
NA,NA,NA,NA,1982-04-03
NA,NA,NA,NA,1982-04-04
NA,NA,NA,NA,1982-04-05
NA,NA,NA,NA,1982-04-06
NA,NA,NA,NA,1982-04-07
NA,NA,NA,NA,1982-04-08
NA,NA,NA,NA,1982-04-09
NA,NA,NA,NA,1982-04-10
NA,NA,NA,NA,1982-04-11
NA,NA,NA,NA,1982-04-12
NA,NA,NA,NA,1982-04-13
NA,NA,NA,NA,1982-04-14
NA,NA,NA,NA,1982-04-15
NA,NA,NA,NA,1982-04-16
NA,NA,NA,NA,1982-04-17
NA,NA,NA,NA,1982-04-18
NA,NA,NA,NA,1982-04-19
NA,NA,NA,NA,1982-04-20
NA,NA,NA,NA,1982-04-21
NA,NA,NA,NA,1982-04-22
NA,NA,NA,NA,1982-04-23
NA,NA,NA,NA,1982-04-24
NA,NA,NA,NA,1982-04-25
NA,NA,NA,NA,1982-04-26
NA,NA,NA,NA,1982-04-27
NA,NA,NA,NA,1982-04-28
NA,NA,NA,NA,1982-04-29
NA,NA,NA,NA,1982-04-30
NA,NA,NA,NA,1982-05-01
NA,NA,NA,NA,1982-05-02
NA,NA,NA,NA,1982-05-03
NA,NA,NA,NA,1982-05-04
NA,NA,NA,NA,1982-05-05
NA,NA,NA,NA,1982-05-06
NA,NA,NA,NA,1982-05-07
NA,NA,NA,NA,1982-05-08
NA,NA,NA,NA,1982-05-09
NA,NA,NA,NA,1982-05-10
NA,NA,NA,NA,1982-05-11
NA,NA,NA,NA,1982-05-12
NA,NA,NA,NA,1982-05-13
NA,NA,NA,NA,1982-05-14
NA,NA,NA,NA,1982-05-15
NA,NA,NA,NA,1982-05-16
NA,NA,NA,NA,1982-05-17
NA,NA,NA,NA,1982-05-18
NA,NA,NA,NA,1982-05-19
NA,NA,NA,NA,1982-05-20
NA,NA,NA,NA,1982-05-21
NA,NA,NA,NA,1982-05-22
NA,NA,NA,NA,1982-05-23
NA,NA,NA,NA,1982-05-24
NA,NA,NA,NA,1982-05-25
NA,NA,NA,NA,1982-05-26
NA,NA,NA,NA,1982-05-27
NA,NA,NA,NA,1982-05-28
NA,NA,NA,NA,1982-05-29
NA,NA,NA,NA,1982-05-30
NA,NA,NA,NA,1982-05-31
NA,NA,NA,NA,1982-06-01
NA,NA,NA,NA,1982-06-02
NA,NA,NA,NA,1982-06-03
NA,NA,NA,NA,1982-06-04
NA,NA,NA,NA,1982-06-05
NA,NA,NA,NA,1982-06-06
NA,NA,NA,NA,1982-06-07
NA,NA,NA,NA,1982-06-08
NA,NA,NA,NA,1982-06-09
NA,NA,NA,NA,1982-06-10
NA,NA,NA,NA,1982-06-11
NA,NA,NA,NA,1982-06-12
NA,NA,NA,NA,1982-06-13
NA,NA,NA,NA,1982-06-14
NA,NA,NA,NA,1982-06-15
NA,NA,NA,NA,1982-06-16
NA,NA,NA,NA,1982-06-17
NA,NA,NA,NA,1982-06-18
NA,NA,NA,NA,1982-06-19
NA,NA,NA,NA,1982-06-20
NA,NA,NA,NA,1982-06-21
NA,NA,NA,NA,1982-06-22
NA,NA,NA,NA,1982-06-23
NA,NA,NA,NA,1982-06-24
